group,label,n,seed,rel_error,signed_error,clamped,result,exact
scaling,e2m1 mx32 spec,256,8,2.189577e-01,2.189577e-01,6,-53.125000000000000,-68.018084496393560
scaling,e2m1 mx32 +1,256,8,1.026479e-01,-1.026479e-01,0,-75.000000000000000,-68.018084496393560
rounding,e2m1 mx32 nearest,256,8,2.189577e-01,2.189577e-01,6,-53.125000000000000,-68.018084496393560
rounding,e2m1 mx32 stochastic,256,8,1.044857e-01,-1.044857e-01,6,-75.125000000000000,-68.018084496393560
accumulation,fp32 sequential,256,9,4.104185e-07,-4.104185e-07,0,37.548774719238280,37.548790129957730
accumulation,fp32 reversed,256,9,1.056393e-07,-1.056393e-07,0,37.548786163330080,37.548790129957730
accumulation,fp32 pairwise,256,9,9.754687e-08,9.754687e-08,0,37.548793792724610,37.548790129957730
accumulation,fp32 blocked,256,9,1.056393e-07,-1.056393e-07,0,37.548786163330080,37.548790129957730
accumulation,fp16 sequential,256,9,6.190875e-03,6.190875e-03,0,37.781250000000000,37.548790129957730
accumulation,fp16 reversed,256,9,2.963881e-03,-2.963881e-03,0,37.437500000000000,37.548790129957730
accumulation,fp16 pairwise,256,9,3.651215e-04,3.651215e-04,0,37.562500000000000,37.548790129957730
accumulation,fp16 blocked,256,9,3.069936e-03,3.069936e-03,0,37.664062500000000,37.548790129957730
accumulation,bf16 sequential,256,9,3.199064e-02,3.199064e-02,0,38.750000000000000,37.548790129957730
accumulation,bf16 reversed,256,9,1.461539e-02,-1.461539e-02,0,37.000000000000000,37.548790129957730
accumulation,bf16 pairwise,256,9,1.299380e-03,-1.299380e-03,0,37.500000000000000,37.548790129957730
accumulation,bf16 blocked,256,9,2.626690e-02,-2.626690e-02,0,36.562500000000000,37.548790129957730
cast+accumulation,bf16 in / fp32 sequential,256,9,2.866851e-03,2.866851e-03,0,37.656436920166016,37.548790129957730
cast+accumulation,bf16 in / fp32 pairwise,256,9,2.866953e-03,2.866953e-03,0,37.656440734863280,37.548790129957730
cast+accumulation,bf16 in / fp16 sequential,256,9,1.118438e-02,1.118438e-02,0,37.968750000000000,37.548790129957730
cast+accumulation,bf16 in / fp16 pairwise,256,9,3.694124e-03,3.694124e-03,0,37.687500000000000,37.548790129957730
cast+accumulation,bf16 in / bf16 sequential,256,9,3.864865e-02,3.864865e-02,0,39.000000000000000,37.548790129957730
cast+accumulation,bf16 in / bf16 pairwise,256,9,1.299380e-03,-1.299380e-03,0,37.500000000000000,37.548790129957730
scaling,e4m3 none,256,9,4.754982e-02,4.754982e-02,0,39.334228515625000,37.548790129957730
scaling,e4m3 per-tensor,256,9,4.623420e-02,-4.623420e-02,0,35.812751770019530,37.548790129957730
scaling,e4m3 mx32 spec,256,9,5.680627e-02,5.680627e-02,5,39.681797027587890,37.548790129957730
scaling,e4m3 mx32 +1,256,9,4.744346e-02,4.744346e-02,0,39.330234527587890,37.548790129957730
scaling,e2m1 none,256,9,5.196465e-02,5.196465e-02,10,39.500000000000000,37.548790129957730
scaling,e2m1 per-tensor,256,9,2.035451e-01,-2.035451e-01,0,29.905916213989258,37.548790129957730
scaling,e2m1 mx32 spec,256,9,2.916528e-01,2.916528e-01,7,48.500000000000000,37.548790129957730
scaling,e2m1 mx32 +1,256,9,5.712890e-01,5.712890e-01,0,59.000000000000000,37.548790129957730
rounding,e2m1 mx32 nearest,256,9,2.916528e-01,2.916528e-01,7,48.500000000000000,37.548790129957730
rounding,e2m1 mx32 stochastic,256,9,2.583628e-01,2.583628e-01,7,47.250000000000000,37.548790129957730
accumulation,fp32 sequential,256,10,1.316017e-07,1.316017e-07,0,94.922271728515620,94.922259236588500
accumulation,fp32 reversed,256,10,1.316017e-07,1.316017e-07,0,94.922271728515620,94.922259236588500
accumulation,fp32 pairwise,256,10,2.914872e-08,-2.914872e-08,0,94.922256469726560,94.922259236588500
accumulation,fp32 blocked,256,10,2.914872e-08,-2.914872e-08,0,94.922256469726560,94.922259236588500
accumulation,fp16 sequential,256,10,2.135861e-03,2.135861e-03,0,95.125000000000000,94.922259236588500
accumulation,fp16 reversed,256,10,1.814740e-03,-1.814740e-03,0,94.750000000000000,94.922259236588500
accumulation,fp16 pairwise,256,10,4.978731e-04,-4.978731e-04,0,94.875000000000000,94.922259236588500
accumulation,fp16 blocked,256,10,1.502725e-04,1.502725e-04,0,94.936523437500000,94.922259236588500
accumulation,bf16 sequential,256,10,3.242380e-02,3.242380e-02,0,98.000000000000000,94.922259236588500
accumulation,bf16 reversed,256,10,1.135393e-02,1.135393e-02,0,96.000000000000000,94.922259236588500
accumulation,bf16 pairwise,256,10,8.189940e-04,8.189940e-04,0,95.000000000000000,94.922259236588500
accumulation,bf16 blocked,256,10,4.119258e-03,-4.119258e-03,0,94.531250000000000,94.922259236588500
cast+accumulation,bf16 in / fp32 sequential,256,10,2.661735e-04,2.661735e-04,0,94.947525024414060,94.922259236588500
cast+accumulation,bf16 in / fp32 pairwise,256,10,2.658520e-04,2.658520e-04,0,94.947494506835940,94.922259236588500
cast+accumulation,bf16 in / fp16 sequential,256,10,3.452728e-03,3.452728e-03,0,95.250000000000000,94.922259236588500
cast+accumulation,bf16 in / fp16 pairwise,256,10,1.605605e-04,1.605605e-04,0,94.937500000000000,94.922259236588500
cast+accumulation,bf16 in / bf16 sequential,256,10,2.715634e-02,2.715634e-02,0,97.500000000000000,94.922259236588500
cast+accumulation,bf16 in / bf16 pairwise,256,10,6.086462e-03,6.086462e-03,0,95.500000000000000,94.922259236588500
scaling,e4m3 none,256,10,3.651474e-03,-3.651474e-03,0,94.575653076171880,94.922259236588500
scaling,e4m3 per-tensor,256,10,1.834392e-02,1.834392e-02,0,96.663505554199220,94.922259236588500
scaling,e4m3 mx32 spec,256,10,3.062645e-03,-3.062645e-03,5,94.631546020507810,94.922259236588500
scaling,e4m3 mx32 +1,256,10,3.679927e-03,-3.679927e-03,0,94.572952270507810,94.922259236588500
scaling,e2m1 none,256,10,4.284797e-01,-4.284797e-01,14,54.250000000000000,94.922259236588500
scaling,e2m1 per-tensor,256,10,3.687322e-04,3.687322e-04,0,94.957260131835940,94.922259236588500
scaling,e2m1 mx32 spec,256,10,6.634123e-02,-6.634123e-02,10,88.625000000000000,94.922259236588500
scaling,e2m1 mx32 +1,256,10,2.230484e-01,-2.230484e-01,0,73.750000000000000,94.922259236588500
rounding,e2m1 mx32 nearest,256,10,6.634123e-02,-6.634123e-02,10,88.625000000000000,94.922259236588500
rounding,e2m1 mx32 stochastic,256,10,2.395093e-01,-2.395093e-01,10,72.187500000000000,94.922259236588500
accumulation,fp32 sequential,256,11,4.113328e-08,4.113328e-08,0,-12.484326362609863,-12.484326876131217
accumulation,fp32 reversed,256,11,2.703025e-07,2.703025e-07,0,-12.484323501586914,-12.484326876131217
accumulation,fp32 pairwise,256,11,1.175230e-07,1.175230e-07,0,-12.484325408935547,-12.484326876131217
accumulation,fp32 blocked,256,11,1.880359e-07,-1.880359e-07,0,-12.484329223632812,-12.484326876131217
accumulation,fp16 sequential,256,11,2.506993e-03,-2.506993e-03,0,-12.515625000000000,-12.484326876131217
accumulation,fp16 reversed,256,11,3.125068e-03,3.125068e-03,0,-12.445312500000000,-12.484326876131217
accumulation,fp16 pairwise,256,11,2.506993e-03,-2.506993e-03,0,-12.515625000000000,-12.484326876131217
accumulation,fp16 blocked,256,11,1.525914e-04,1.525914e-04,0,-12.482421875000000,-12.484326876131217
accumulation,bf16 sequential,256,11,1.255424e-03,-1.255424e-03,0,-12.500000000000000,-12.484326876131217
accumulation,bf16 reversed,256,11,1.627426e-02,-1.627426e-02,0,-12.687500000000000,-12.484326876131217
accumulation,bf16 pairwise,256,11,8.757130e-03,8.757130e-03,0,-12.375000000000000,-12.484326876131217
accumulation,bf16 blocked,256,11,2.002896e-02,-2.002896e-02,0,-12.734375000000000,-12.484326876131217
cast+accumulation,bf16 in / fp32 sequential,256,11,6.209069e-03,-6.209069e-03,0,-12.561842918395996,-12.484326876131217
cast+accumulation,bf16 in / fp32 pairwise,256,11,6.208839e-03,-6.208839e-03,0,-12.561840057373047,-12.484326876131217
cast+accumulation,bf16 in / fp16 sequential,256,11,7.513270e-03,-7.513270e-03,0,-12.578125000000000,-12.484326876131217
cast+accumulation,bf16 in / fp16 pairwise,256,11,7.513270e-03,-7.513270e-03,0,-12.578125000000000,-12.484326876131217
cast+accumulation,bf16 in / bf16 sequential,256,11,8.757130e-03,8.757130e-03,0,-12.375000000000000,-12.484326876131217
cast+accumulation,bf16 in / bf16 pairwise,256,11,6.261701e-03,-6.261701e-03,0,-12.562500000000000,-12.484326876131217
scaling,e4m3 none,256,11,8.934317e-02,-8.934317e-02,0,-13.599716186523438,-12.484326876131217
scaling,e4m3 per-tensor,256,11,2.229454e-02,2.229454e-02,0,-12.205994606018066,-12.484326876131217
scaling,e4m3 mx32 spec,256,11,3.944051e-02,-3.944051e-02,2,-12.976715087890625,-12.484326876131217
scaling,e4m3 mx32 +1,256,11,8.950695e-02,-8.950695e-02,0,-13.601760864257812,-12.484326876131217
scaling,e2m1 none,256,11,1.020025e+00,1.020025e+00,8,0.25000000000000000,-12.484326876131217
scaling,e2m1 per-tensor,256,11,1.243083e+00,-1.243083e+00,0,-28.003381729125977,-12.484326876131217
scaling,e2m1 mx32 spec,256,11,6.996234e-01,6.996234e-01,7,-3.7500000000000000,-12.484326876131217
scaling,e2m1 mx32 +1,256,11,5.219082e-01,-5.219082e-01,0,-19.000000000000000,-12.484326876131217
rounding,e2m1 mx32 nearest,256,11,6.996234e-01,6.996234e-01,7,-3.7500000000000000,-12.484326876131217
rounding,e2m1 mx32 stochastic,256,11,8.022598e-01,-8.022598e-01,7,-22.500000000000000,-12.484326876131217
accumulation,fp32 sequential,256,12,1.030816e-07,1.030816e-07,0,49.175411224365234,49.175406155286936
accumulation,fp32 reversed,256,12,1.030816e-07,1.030816e-07,0,49.175411224365234,49.175406155286936
accumulation,fp32 pairwise,256,12,5.206497e-08,-5.206497e-08,0,49.175403594970700,49.175406155286936
accumulation,fp32 blocked,256,12,1.296382e-07,-1.296382e-07,0,49.175399780273440,49.175406155286936
accumulation,fp16 sequential,256,12,2.459328e-04,2.459328e-04,0,49.187500000000000,49.175406155286936
accumulation,fp16 reversed,256,12,1.660508e-03,-1.660508e-03,0,49.093750000000000,49.175406155286936
accumulation,fp16 pairwise,256,12,2.459328e-04,2.459328e-04,0,49.187500000000000,49.175406155286936
accumulation,fp16 blocked,256,12,5.443093e-05,-5.443093e-05,0,49.172729492187500,49.175406155286936
accumulation,bf16 sequential,256,12,3.566949e-03,-3.566949e-03,0,49.000000000000000,49.175406155286936
accumulation,bf16 reversed,256,12,8.650791e-03,-8.650791e-03,0,48.750000000000000,49.175406155286936
accumulation,bf16 pairwise,256,12,1.516893e-03,1.516893e-03,0,49.250000000000000,49.175406155286936
accumulation,bf16 blocked,256,12,8.333051e-03,-8.333051e-03,0,48.765625000000000,49.175406155286936
cast+accumulation,bf16 in / fp32 sequential,256,12,1.135418e-04,-1.135418e-04,0,49.169822692871094,49.175406155286936
cast+accumulation,bf16 in / fp32 pairwise,256,12,1.136193e-04,-1.136193e-04,0,49.169818878173830,49.175406155286936
cast+accumulation,bf16 in / fp16 sequential,256,12,2.459328e-04,2.459328e-04,0,49.187500000000000,49.175406155286936
cast+accumulation,bf16 in / fp16 pairwise,256,12,1.025028e-03,-1.025028e-03,0,49.125000000000000,49.175406155286936
cast+accumulation,bf16 in / bf16 sequential,256,12,3.566949e-03,-3.566949e-03,0,49.000000000000000,49.175406155286936
cast+accumulation,bf16 in / bf16 pairwise,256,12,1.516893e-03,1.516893e-03,0,49.250000000000000,49.175406155286936
scaling,e4m3 none,256,12,5.566552e-02,5.566552e-02,0,51.912780761718750,49.175406155286936
scaling,e4m3 per-tensor,256,12,5.143641e-02,-5.143641e-02,0,46.645999908447266,49.175406155286936
scaling,e4m3 mx32 spec,256,12,2.400720e-02,-2.400720e-02,4,47.994842529296875,49.175406155286936
scaling,e4m3 mx32 +1,256,12,5.574558e-02,5.574558e-02,0,51.916717529296875,49.175406155286936
scaling,e2m1 none,256,12,5.948921e-02,-5.948921e-02,4,46.250000000000000,49.175406155286936
scaling,e2m1 per-tensor,256,12,1.133371e-01,1.133371e-01,0,54.748805999755860,49.175406155286936
scaling,e2m1 mx32 spec,256,12,1.687918e-01,-1.687918e-01,8,40.875000000000000,49.175406155286936
scaling,e2m1 mx32 +1,256,12,2.475914e-01,-2.475914e-01,0,37.000000000000000,49.175406155286936
rounding,e2m1 mx32 nearest,256,12,1.687918e-01,-1.687918e-01,8,40.875000000000000,49.175406155286936
rounding,e2m1 mx32 stochastic,256,12,3.035136e-01,-3.035136e-01,8,34.250000000000000,49.175406155286936
accumulation,fp32 sequential,256,13,5.382802e-07,5.382802e-07,0,-35.450939178466800,-35.450958261015350
accumulation,fp32 reversed,256,13,3.225591e-07,-3.225591e-07,0,-35.450969696044920,-35.450958261015350
accumulation,fp32 pairwise,256,13,2.556271e-10,2.556271e-10,0,-35.450958251953125,-35.450958261015350
accumulation,fp32 blocked,256,13,2.556271e-10,2.556271e-10,0,-35.450958251953125,-35.450958261015350
accumulation,fp16 sequential,256,13,1.383369e-03,-1.383369e-03,0,-35.500000000000000,-35.450958261015350
accumulation,fp16 reversed,256,13,4.787128e-03,4.787128e-03,0,-35.281250000000000,-35.450958261015350
accumulation,fp16 pairwise,256,13,1.261130e-03,1.261130e-03,0,-35.406250000000000,-35.450958261015350
accumulation,fp16 blocked,256,13,2.870899e-03,-2.870899e-03,0,-35.552734375000000,-35.450958261015350
accumulation,bf16 sequential,256,13,8.435364e-03,-8.435364e-03,0,-35.750000000000000,-35.450958261015350
accumulation,bf16 reversed,256,13,5.503260e-02,5.503260e-02,0,-33.500000000000000,-35.450958261015350
accumulation,bf16 pairwise,256,13,5.668627e-03,5.668627e-03,0,-35.250000000000000,-35.450958261015350
accumulation,bf16 blocked,256,13,1.734849e-02,1.734849e-02,0,-34.835937500000000,-35.450958261015350
cast+accumulation,bf16 in / fp32 sequential,256,13,1.235307e-04,1.235307e-04,0,-35.446578979492190,-35.450958261015350
cast+accumulation,bf16 in / fp32 pairwise,256,13,1.234231e-04,1.234231e-04,0,-35.446582794189450,-35.450958261015350
cast+accumulation,bf16 in / fp16 sequential,256,13,2.264868e-03,-2.264868e-03,0,-35.531250000000000,-35.450958261015350
cast+accumulation,bf16 in / fp16 pairwise,256,13,5.018691e-04,-5.018691e-04,0,-35.468750000000000,-35.450958261015350
cast+accumulation,bf16 in / bf16 sequential,256,13,8.435364e-03,-8.435364e-03,0,-35.750000000000000,-35.450958261015350
cast+accumulation,bf16 in / bf16 pairwise,256,13,1.272062e-02,1.272062e-02,0,-35.000000000000000,-35.450958261015350
scaling,e4m3 none,256,13,1.267812e-02,1.267812e-02,0,-35.001506805419920,-35.450958261015350
scaling,e4m3 per-tensor,256,13,4.636534e-02,4.636534e-02,0,-33.807262420654300,-35.450958261015350
scaling,e4m3 mx32 spec,256,13,8.943066e-02,8.943066e-02,5,-32.280555725097656,-35.450958261015350
scaling,e4m3 mx32 +1,256,13,1.274021e-02,1.274021e-02,0,-34.999305725097656,-35.450958261015350
scaling,e2m1 none,256,13,6.050882e-01,6.050882e-01,6,-14.000000000000000,-35.450958261015350
scaling,e2m1 per-tensor,256,13,3.080957e-01,3.080957e-01,0,-24.528671264648438,-35.450958261015350
scaling,e2m1 mx32 spec,256,13,3.935284e-01,3.935284e-01,8,-21.500000000000000,-35.450958261015350
scaling,e2m1 mx32 +1,256,13,3.653204e-01,3.653204e-01,0,-22.500000000000000,-35.450958261015350
rounding,e2m1 mx32 nearest,256,13,3.935284e-01,3.935284e-01,8,-21.500000000000000,-35.450958261015350
rounding,e2m1 mx32 stochastic,256,13,6.536930e-01,-6.536930e-01,8,-58.625000000000000,-35.450958261015350
accumulation,fp32 sequential,256,14,1.884493e-07,1.884493e-07,0,-83.483146667480470,-83.483162399823540
accumulation,fp32 reversed,256,14,6.340465e-07,-6.340465e-07,0,-83.483215332031250,-83.483162399823540
accumulation,fp32 pairwise,256,14,5.672449e-09,5.672449e-09,0,-83.483161926269530,-83.483162399823540
accumulation,fp32 blocked,256,14,8.571597e-08,-8.571597e-08,0,-83.483169555664060,-83.483162399823540
accumulation,fp16 sequential,256,14,1.295619e-03,1.295619e-03,0,-83.375000000000000,-83.483162399823540
accumulation,fp16 reversed,256,14,5.787543e-03,5.787543e-03,0,-83.000000000000000,-83.483162399823540
accumulation,fp16 pairwise,256,14,5.469654e-04,5.469654e-04,0,-83.437500000000000,-83.483162399823540
accumulation,fp16 blocked,256,14,1.301274e-03,-1.301274e-03,0,-83.591796875000000,-83.483162399823540
accumulation,bf16 sequential,256,14,6.190920e-03,-6.190920e-03,0,-84.000000000000000,-83.483162399823540
accumulation,bf16 reversed,256,14,1.218015e-02,-1.218015e-02,0,-84.500000000000000,-83.483162399823540
accumulation,bf16 pairwise,256,14,2.016886e-04,-2.016886e-04,0,-83.500000000000000,-83.483162399823540
accumulation,bf16 blocked,256,14,3.196304e-03,-3.196304e-03,0,-83.750000000000000,-83.483162399823540
cast+accumulation,bf16 in / fp32 sequential,256,14,3.039219e-03,3.039219e-03,0,-83.229438781738280,-83.483162399823540
cast+accumulation,bf16 in / fp32 pairwise,256,14,3.039310e-03,3.039310e-03,0,-83.229431152343750,-83.483162399823540
cast+accumulation,bf16 in / fp16 sequential,256,14,3.541581e-03,3.541581e-03,0,-83.187500000000000,-83.483162399823540
cast+accumulation,bf16 in / fp16 pairwise,256,14,3.541581e-03,3.541581e-03,0,-83.187500000000000,-83.483162399823540
cast+accumulation,bf16 in / bf16 sequential,256,14,6.190920e-03,-6.190920e-03,0,-84.000000000000000,-83.483162399823540
cast+accumulation,bf16 in / bf16 pairwise,256,14,5.787543e-03,5.787543e-03,0,-83.000000000000000,-83.483162399823540
scaling,e4m3 none,256,14,1.460799e-02,1.460799e-02,0,-82.263641357421880,-83.483162399823540
scaling,e4m3 per-tensor,256,14,4.509739e-03,-4.509739e-03,0,-83.859649658203120,-83.483162399823540
scaling,e4m3 mx32 spec,256,14,6.250896e-02,6.250896e-02,1,-78.264717102050780,-83.483162399823540
scaling,e4m3 mx32 +1,256,14,1.459510e-02,1.459510e-02,0,-82.264717102050780,-83.483162399823540
scaling,e2m1 none,256,14,2.842868e-01,2.842868e-01,12,-59.750000000000000,-83.483162399823540
scaling,e2m1 per-tensor,256,14,5.485746e-02,5.485746e-02,0,-78.903488159179690,-83.483162399823540
scaling,e2m1 mx32 spec,256,14,8.215025e-02,8.215025e-02,3,-76.625000000000000,-83.483162399823540
scaling,e2m1 mx32 +1,256,14,2.872814e-01,2.872814e-01,0,-59.500000000000000,-83.483162399823540
rounding,e2m1 mx32 nearest,256,14,8.215025e-02,8.215025e-02,3,-76.625000000000000,-83.483162399823540
rounding,e2m1 mx32 stochastic,256,14,1.274729e-01,-1.274729e-01,3,-94.125000000000000,-83.483162399823540
accumulation,fp32 sequential,256,15,3.893927e-07,-3.893927e-07,0,-51.930519104003906,-51.930498882647810
accumulation,fp32 reversed,256,15,4.628504e-07,-4.628504e-07,0,-51.930522918701170,-51.930498882647810
accumulation,fp32 pairwise,256,15,5.135378e-08,5.135378e-08,0,-51.930496215820310,-51.930498882647810
accumulation,fp32 blocked,256,15,9.556171e-08,-9.556171e-08,0,-51.930503845214844,-51.930498882647810
accumulation,fp16 sequential,256,15,7.365829e-04,-7.365829e-04,0,-51.968750000000000,-51.930498882647810
accumulation,fp16 reversed,256,15,1.348171e-04,-1.348171e-04,0,-51.937500000000000,-51.930498882647810
accumulation,fp16 pairwise,256,15,7.365829e-04,-7.365829e-04,0,-51.968750000000000,-51.930498882647810
accumulation,fp16 blocked,256,15,2.852585e-04,-2.852585e-04,0,-51.945312500000000,-51.930498882647810
accumulation,bf16 sequential,256,15,6.152475e-03,-6.152475e-03,0,-52.250000000000000,-51.930498882647810
accumulation,bf16 reversed,256,15,3.475778e-03,3.475778e-03,0,-51.750000000000000,-51.930498882647810
accumulation,bf16 pairwise,256,15,1.338349e-03,-1.338349e-03,0,-52.000000000000000,-51.930498882647810
accumulation,bf16 blocked,256,15,2.272246e-03,2.272246e-03,0,-51.812500000000000,-51.930498882647810
cast+accumulation,bf16 in / fp32 sequential,256,15,7.057306e-04,-7.057306e-04,0,-51.967147827148440,-51.930498882647810
cast+accumulation,bf16 in / fp32 pairwise,256,15,7.058776e-04,-7.058776e-04,0,-51.967155456542970,-51.930498882647810
cast+accumulation,bf16 in / fp16 sequential,256,15,1.940115e-03,-1.940115e-03,0,-52.031250000000000,-51.930498882647810
cast+accumulation,bf16 in / fp16 pairwise,256,15,7.365829e-04,-7.365829e-04,0,-51.968750000000000,-51.930498882647810
